Calendar day,sales,complaints
2021-07-04,93.27121003251203,7
2021-07-05,119.73895655394037,8
2021-07-06,121.69889790543911,7
2021-07-07,112.21216802175344,9
2021-07-08,119.38679095830682,9
2021-07-09,133.0389485414156,4
2021-07-10,125.33682174077518,51
2021-07-11,132.93353306487126,7
2021-07-12,153.44029839069208,7
2021-07-13,144.35673841619797,7
2021-07-14,146.85125220323718,2
2021-07-15,153.05760699898,4
2021-07-16,136.3332648214484,8
2021-07-17,151.9410231445967,3
2021-07-18,148.2306814356206,5
2021-07-19,144.2526766710786,4
2021-07-20,141.90613237649129,8
2021-07-21,140.83663652732966,27
2021-07-22,129.3487296713225,8
2021-07-23,132.8845796277357,1
2021-07-24,125.46583656414765,44
2021-07-25,110.86415007697336,50
2021-07-26,117.1021738906505,0
2021-07-27,113.21705461980717,7
2021-07-28,101.38369125935036,9
2021-07-29,107.82995182998407,4
2021-07-30,103.49368784157257,2
2021-07-31,103.1736459816954,21
2021-08-01,107.84971502296985,1
2021-08-02,101.500537564402,1
2021-08-03,105.24434834383221,4
2021-08-04,118.31980619072588,5
2021-08-05,105.12053281526414,0
2021-08-06,116.87830564431238,7
2021-08-07,129.2942080028939,10
2021-08-08,134.7318691172083,6
2021-08-09,120.05406332248502,7
2021-08-10,151.11086865001857,7
2021-08-11,149.54673425480726,2
2021-08-12,144.65820598233796,3
2021-08-13,154.49800500452486,10
2021-08-14,149.53734569553507,22
2021-08-15,228.26425701984118,7
2021-08-16,139.55387237356445,4
2021-08-17,142.06080053189794,7
2021-08-18,154.69613698128433,2
2021-08-19,141.98752214054622,2
2021-08-20,135.92160062818186,3
2021-08-21,122.05499483957163,1
2021-08-22,114.5448889551715,9
2021-08-23,117.74809586538484,5
2021-08-24,114.91275567112329,10
2021-08-25,116.76813594756936,4
2021-08-26,107.10839452325555,10
2021-08-27,94.51101072007386,1
2021-08-28,98.56071146886605,5
2021-08-29,97.57128044178795,4
2021-08-30,100.38809277177303,0
2021-08-31,94.63063350465542,10
2021-09-01,93.91260900754742,2
2021-09-02,116.23346804979873,8
2021-09-03,125.21687335824063,46
2021-09-04,116.73826228464364,4
2021-09-05,112.99094538130004,16
2021-09-06,132.13526965443342,6
2021-09-07,135.55453216891533,10
2021-09-08,132.14081271835386,19
2021-09-09,131.7031041632234,2
2021-09-10,143.00172047881912,6
2021-09-11,149.0223417806208,1
2021-09-12,145.77692145433704,9
2021-09-13,141.5189096862864,3
2021-09-14,154.228674526603,4
2021-09-15,153.8392317440469,6
2021-09-16,133.8467545001876,8
2021-09-17,141.50226253546643,4
2021-09-18,134.27276141813496,10
2021-09-19,133.34882715933338,6
2021-09-20,136.3740687306011,2
2021-09-21,131.5950875579026,1
2021-09-22,119.780419669672,8
2021-09-23,114.88594367036083,5
2021-09-24,111.05987461253845,7
2021-09-25,101.07469901951977,10
2021-09-26,99.66218548687382,5
2021-09-27,106.2669710552155,4
2021-09-28,95.587362260566,0
2021-09-29,106.75606224790018,2
2021-09-30,96.69773403234534,41
2021-10-01,108.60168523315673,30
2021-10-02,106.11738136071249,1
2021-10-03,109.86514579396915,3
2021-10-04,114.38819531576102,8
2021-10-05,124.33629308295474,7
2021-10-06,118.41959271626583,9
2021-10-07,129.30847177287936,7
2021-10-08,153.31772421365864,10
2021-10-09,141.63232449955595,53
2021-10-10,138.870553949164,2
2021-10-11,137.63818077102124,8
2021-10-12,157.83151166100473,1
2021-10-13,154.46146828623085,2
2021-10-14,148.69139527014497,7
2021-10-15,135.87083866550546,8
2021-10-16,157.8348059265874,9
2021-10-17,136.24963143953664,10
2021-10-18,140.27985051841574,6
2021-10-19,138.24996542953545,5
2021-10-20,134.42463356918915,5
2021-10-21,118.28461795344762,2
2021-10-22,128.444749463161,0
2021-10-23,114.50330600407828,7
2021-10-24,114.11013582185076,11
2021-10-25,105.37765473314504,2
2021-10-26,98.13790505014796,30
2021-10-27,107.71269108843885,10
2021-10-28,100.50075021055086,1
2021-10-29,115.96770646608516,3
2021-10-30,91.27010471297936,5
2021-10-31,112.10363255165957,10
2021-11-01,153.6523239393151,9
2021-11-02,108.66207001945193,5
2021-11-03,109.64530910359247,3
2021-11-04,124.73457055948833,0
2021-11-05,133.8727620912663,3
2021-11-06,125.12138493226585,7
2021-11-07,141.86116026043888,6
2021-11-08,134.3254181335696,53
2021-11-09,137.23602700480782,2
2021-11-10,154.43230993333023,5
2021-11-11,224.8719364797426,4
2021-11-12,150.91100900431624,7
2021-11-13,161.95547782279485,6
2021-11-14,135.51232032473433,4
2021-11-15,149.37350215450508,4
2021-11-16,147.6342329812837,8
2021-11-17,140.5258276001303,10
2021-11-18,130.47862903744297,6
2021-11-19,132.14196267949205,4
2021-11-20,114.54275456811733,0
2021-11-21,127.66308940894989,7
2021-11-22,121.50550469261316,6
2021-11-23,120.58622362679603,10
2021-11-24,106.46636935366494,2
2021-11-25,94.39110442505131,2
2021-11-26,105.11550336245305,30
2021-11-27,101.52115330662859,8
2021-11-28,100.95900578444665,2
2021-11-29,116.89445705871935,2
2021-11-30,96.62849040519345,1
2021-12-01,104.3472603124208,3
2021-12-02,98.6725155654437,2
2021-12-03,113.60239024005226,0
2021-12-04,106.27295765951195,1
2021-12-05,121.45933056826911,1
2021-12-06,123.6333386169039,9
2021-12-07,137.85800389706324,9
2021-12-08,147.92795791238677,5
2021-12-09,126.70265719375496,1
2021-12-10,143.91618516889437,2
2021-12-11,151.27751490407482,8
2021-12-12,150.90225416728725,3
2021-12-13,147.36092583313604,9
2021-12-14,158.74701035032592,40
2021-12-15,161.71221765791745,1
2021-12-16,150.55939264310504,3
2021-12-17,138.9982686063532,2
2021-12-18,127.61755806846604,4
2021-12-19,136.49777021138058,10
2021-12-20,118.51867290900412,7
2021-12-21,119.99678071872293,5
2021-12-22,123.8325437099417,1
2021-12-23,102.53713558846216,0
2021-12-24,112.32425353728979,6
2021-12-25,154.91446167174377,5
2021-12-26,164.46612435606252,9
2021-12-27,120.9544764941333,1
2021-12-28,88.91797712719416,7
2021-12-29,105.69280370556031,6
2021-12-30,97.70586335105969,0
2021-12-31,106.53463932415316,2
2022-01-01,173.13251331827394,8
2022-01-02,119.60074639337167,56
2022-01-03,119.36196571928573,10
2022-01-04,131.51191717397603,2
2022-01-05,126.4665445964416,9
2022-01-06,207.3440488606851,7
2022-01-07,141.34035912062478,1
2022-01-08,137.13128346269397,4
2022-01-09,156.2923405982109,0
2022-01-10,151.52636323386736,0
2022-01-11,150.93277670582273,7
2022-01-12,135.9318794586515,2
2022-01-13,152.44165144024313,4
2022-01-14,151.81034034094162,9
2022-01-15,134.9492025970386,37
2022-01-16,153.92368377449546,2
2022-01-17,130.01543726001557,0
2022-01-18,129.63340169557117,2
2022-01-19,114.04740163011141,44
2022-01-20,119.98195858312044,7
2022-01-21,124.4678544698904,8
2022-01-22,122.99877993838774,2
2022-01-23,112.42914409505477,5
2022-01-24,114.64676275198616,8
2022-01-25,102.38644388938138,9
2022-01-26,110.06715822001233,18
2022-01-27,103.8847681235355,3
2022-01-28,96.40505856690847,10
2022-01-29,94.39060689685864,0
2022-01-30,106.93490818405915,6
2022-01-31,113.75954324442974,5
2022-02-01,121.10179287170133,7
2022-02-02,110.11555430602576,0
2022-02-03,119.50504098681618,7
2022-02-04,134.90975219425937,3
2022-02-05,132.13986174664956,55
2022-02-06,143.19336602875114,6
2022-02-07,139.16388547042158,5
2022-02-08,128.4270025504837,9
2022-02-09,142.47765839387333,2
2022-02-10,156.39105143675104,4
2022-02-11,139.3715826431039,1
2022-02-12,161.3004965585806,6
2022-02-13,136.8760976141718,4
2022-02-14,145.39461894929465,9
2022-02-15,128.29181778014595,20
2022-02-16,132.46710181174964,2
2022-02-17,137.64846592195562,52
2022-02-18,133.16391582083583,3
2022-02-19,129.1686144529913,3
2022-02-20,118.44920299256941,7
2022-02-21,108.58053868834617,9
2022-02-22,107.55777465854527,2
2022-02-23,105.49876503110362,2
2022-02-24,98.24348461967038,9
2022-02-25,109.27143290240294,7
2022-02-26,99.56933369106756,3
2022-02-27,105.72006132356988,20
2022-02-28,113.4228362140634,9
2022-03-01,114.95833481289112,7
2022-03-02,114.0073557405014,3
2022-03-03,107.31571777871248,9
2022-03-04,138.83396561233266,42
2022-03-05,121.95791261134002,8
2022-03-06,129.89484643876665,0
2022-03-07,122.37468849634627,9
2022-03-08,151.5366721220818,4
2022-03-09,140.51369321367883,3
2022-03-10,154.77403377636682,0
2022-03-11,143.55682889220643,32
2022-03-12,154.3941190691237,5
2022-03-13,153.47631718098194,4
2022-03-14,155.14090230086987,15
2022-03-15,145.24900190616415,10
2022-03-16,141.79826435512172,30
2022-03-17,142.3903129490887,6
2022-03-18,125.84701115349256,4
2022-03-19,133.08309698381572,2
2022-03-20,130.34730200314564,7
2022-03-21,120.35439060965908,10
2022-03-22,111.87906680585064,25
2022-03-23,106.33013117233311,2
2022-03-24,116.9019664072647,9
2022-03-25,102.64041329360364,3
2022-03-26,109.10684149002465,13
2022-03-27,100.13374040705644,6
2022-03-28,94.57671252852941,4
2022-03-29,91.17935592781325,36
2022-03-30,95.46139457332673,10
2022-03-31,118.6132670809478,3
2022-04-01,113.96626386325102,5
2022-04-02,118.45972801626681,51
2022-04-03,114.4886488485326,8
2022-04-04,134.43149388517062,0
2022-04-05,138.61158485845155,3
2022-04-06,143.9117404800963,2
2022-04-07,136.8288678120233,20
2022-04-08,142.60315428628715,4
2022-04-09,153.53816766574985,5
2022-04-10,143.89753306839208,2
2022-04-11,142.55083470455622,6
2022-04-12,142.9950887860158,6
2022-04-13,142.59873737195588,1
2022-04-14,167.71665093178459,7
2022-04-15,147.58242973670076,6
2022-04-16,131.69755768146715,6
2022-04-17,205.4162755443449,2
2022-04-18,191.20365137452234,7
2022-04-19,121.66207254791499,5
2022-04-20,124.48492693433113,10
2022-04-21,104.01871682198674,3
2022-04-22,112.78821905071212,6
2022-04-23,99.76323828977546,9
2022-04-24,104.83429817139564,8
2022-04-25,94.51081848269183,2
2022-04-26,105.44661212498254,5
2022-04-27,112.51448724973976,9
2022-04-28,98.54353753419532,8
2022-04-29,102.36393589649809,2
2022-04-30,105.88356728995178,37
2022-05-01,157.0008571993951,25
2022-05-02,126.75733224823534,7
2022-05-03,186.19566459044927,4
2022-05-04,127.16958709057938,0
2022-05-05,136.04441169977537,9
2022-05-06,150.1599629510593,5
2022-05-07,138.49316155336606,4
2022-05-08,142.5356007238621,30
2022-05-09,145.30815977781256,1
2022-05-10,154.76079994441025,3
2022-05-11,153.923845606803,3
2022-05-12,144.44973561333603,3
2022-05-13,153.93654216772458,6
2022-05-14,149.78718550126675,4
2022-05-15,136.7704032089284,5
2022-05-16,129.85874760986488,0
2022-05-17,133.8178934125497,47
2022-05-18,131.75021351369261,10
2022-05-19,132.54707303076367,3
2022-05-20,116.81494163685547,1
2022-05-21,127.10921738181545,1
2022-05-22,117.66682745206904,6
2022-05-23,112.50338694477567,5
2022-05-24,118.04241929104978,1
2022-05-25,98.03293045495069,4
2022-05-26,95.48766190962768,4
2022-05-27,108.19948364848199,8
2022-05-28,91.54973708561202,25
2022-05-29,94.50989125174931,5
2022-05-30,110.52235073454344,5
2022-05-31,103.74276274718794,1
2022-06-01,116.87581403730694,2
2022-06-02,117.55256270051211,10
2022-06-03,129.55672995353353,41
2022-06-04,124.90223739236257,6
2022-06-05,200.5248220321019,5
2022-06-06,149.56548646257622,4
2022-06-07,151.77521671004376,18
2022-06-08,150.10205475723575,7
2022-06-09,154.84104960686054,1
2022-06-10,150.6572520101783,6
2022-06-11,147.39093583265276,10
2022-06-12,145.27300451839682,10
2022-06-13,130.94855922149156,4
2022-06-14,144.0838019630016,0
2022-06-15,140.7027295727983,6
2022-06-16,204.44530204303135,6
2022-06-17,121.52245653074219,3
2022-06-18,119.9129597983487,3
2022-06-19,117.54153851687846,10
2022-06-20,102.71064290828188,1
2022-06-21,116.30639862444141,2
2022-06-22,102.01735090178141,7
2022-06-23,109.27136168596208,6
2022-06-24,85.66523230980614,9
2022-06-25,92.59104078180125,2
2022-06-26,97.33930117940939,2
2022-06-27,102.33864925635416,0
2022-06-28,103.5847253960315,1
2022-06-29,103.11402973745398,9
2022-06-30,107.12763774050651,1
2022-07-01,121.26597287651947,8
2022-07-02,101.37498982341344,1
2022-07-03,121.45132751720969,7
2022-07-04,143.31988900232975,7
2022-07-05,145.2918903050166,21
2022-07-06,145.10399526717393,10
2022-07-07,143.1225103841582,4
2022-07-08,141.75768109560337,5
2022-07-09,140.30812142069675,9
2022-07-10,149.8866053771218,4
2022-07-11,144.5744875660715,1
2022-07-12,152.31673911650591,7
2022-07-13,139.0391670106636,0
2022-07-14,152.3843302848322,7
2022-07-15,142.07625014983185,4
2022-07-16,123.09159934602206,5
2022-07-17,126.20423508533327,0
2022-07-18,120.45106366881198,5
2022-07-19,117.79801909377258,5
2022-07-20,113.75123660618813,5
2022-07-21,100.80541084949571,6
2022-07-22,93.57331780051278,6
2022-07-23,110.59293468350062,9
2022-07-24,103.87352182582028,6
2022-07-25,94.53940162893711,0
2022-07-26,107.73659133306492,1
2022-07-27,93.77999936075246,6
2022-07-28,98.49801930735687,47
2022-07-29,91.80102887284554,4
2022-07-30,118.95539180024679,10
2022-07-31,117.28202891694794,33
2022-08-01,130.68364994918664,10
2022-08-02,125.03153001089154,10
2022-08-03,125.15889859082593,10
2022-08-04,131.611607765335,1
2022-08-05,135.09795045470463,10
2022-08-06,149.42664258583787,3
2022-08-07,139.7024843567708,17
2022-08-08,156.35097223337303,2
2022-08-09,142.52844527894376,10
2022-08-10,160.45255314097122,1
2022-08-11,141.6408989303837,0
2022-08-12,144.30694952982103,3
2022-08-13,140.92016981346862,4
2022-08-14,138.41258461353067,5
2022-08-15,197.88483917781883,8
2022-08-16,137.15212449792497,10
2022-08-17,134.8935734237173,7
2022-08-18,116.52206787484837,9
2022-08-19,109.47961435387089,0
2022-08-20,111.74829305629191,3
2022-08-21,104.12827583668123,1
2022-08-22,118.5264808500548,0
2022-08-23,102.56053777205267,1
2022-08-24,90.56714109199761,9
2022-08-25,111.22815147052079,10
2022-08-26,96.4223169515051,0
2022-08-27,96.66785592277556,10
2022-08-28,108.3457710052152,5
2022-08-29,104.64724421133828,3
2022-08-30,117.97682268802643,4
2022-08-31,111.37051387463937,10
2022-09-01,128.53990486285196,8
2022-09-02,118.97851651538573,7
2022-09-03,139.61710581268778,3
2022-09-04,145.1305048527013,4
2022-09-05,129.97871591073104,4
2022-09-06,154.08587943665876,5
2022-09-07,155.75405173365115,4
2022-09-08,147.6096113734135,8
2022-09-09,147.4415870072128,7
2022-09-10,147.19366964419112,9
2022-09-11,128.98746944460171,5
2022-09-12,154.17101582112505,6
2022-09-13,130.65043546573042,0
2022-09-14,136.27340717023193,5
2022-09-15,128.32778389109018,1
2022-09-16,124.12567482677163,9
2022-09-17,120.09925863634238,0
2022-09-18,114.54806511779971,39
2022-09-19,107.62074370845555,1
2022-09-20,103.63036340960288,0
2022-09-21,106.51616493353364,3
2022-09-22,103.8684456032837,8
2022-09-23,100.89257116374672,4
2022-09-24,112.13693499309377,6
2022-09-25,101.09750380553743,7
2022-09-26,101.07382456167028,0
2022-09-27,114.34009108346707,9
2022-09-28,113.17093653041421,9
2022-09-29,114.27360859962245,1
2022-09-30,111.96869244523901,1
2022-10-01,127.75608436632992,7
2022-10-02,131.87261342533333,5
2022-10-03,119.72036577282218,10
2022-10-04,149.53342093100954,3
2022-10-05,145.05648555057664,8
2022-10-06,148.51509504457778,7
2022-10-07,140.67140748108054,22
2022-10-08,153.89404564362283,34
2022-10-09,146.09707742868457,5
2022-10-10,154.3156735655229,5
2022-10-11,162.00658584063376,6
2022-10-12,140.96478533705346,2
2022-10-13,140.89636353971883,49
2022-10-14,127.69488769570098,4
2022-10-15,122.09120037808455,4
2022-10-16,123.24687096253068,10
2022-10-17,120.39301792635122,5
2022-10-18,107.52367701544433,7
2022-10-19,107.70545170498171,2
2022-10-20,97.89517600142972,9
2022-10-21,100.58139499262874,4
2022-10-22,110.30112763161246,7
2022-10-23,105.33935061697132,5
2022-10-24,107.76144241180788,1
2022-10-25,117.97333397814234,0
2022-10-26,102.74355719695852,6
2022-10-27,114.04831139257148,9
2022-10-28,122.97277348846336,15
2022-10-29,115.1538873033067,7
2022-10-30,122.21592344917342,3
2022-10-31,132.48469248624409,7
2022-11-01,185.59875536271883,6
2022-11-02,136.5285700708987,4
2022-11-03,147.55885710711618,37
2022-11-04,135.19443679720956,8
2022-11-05,147.8036105221635,9
2022-11-06,152.215970296063,1
2022-11-07,141.64309668710396,9
2022-11-08,140.812021723022,5
2022-11-09,142.8921553387413,8
2022-11-10,150.31871142169518,8
2022-11-11,219.72538380344324,10
2022-11-12,141.80660906638286,27
2022-11-13,130.9480367994203,1
2022-11-14,126.45001546651287,0
2022-11-15,133.98945781641436,8
2022-11-16,123.0670231913372,2
2022-11-17,107.3907523136375,3
2022-11-18,114.32483249609766,8
2022-11-19,112.68076821871509,2
2022-11-20,95.9889792117508,30
2022-11-21,101.92448763990022,5
2022-11-22,113.24693938262904,3
2022-11-23,103.35253417556189,0
2022-11-24,103.7980688047848,10
2022-11-25,105.83093364225002,2
2022-11-26,110.0658616332529,9
2022-11-27,94.82035682263434,9
2022-11-28,120.82039538064402,0
2022-11-29,123.9006561248631,2
2022-11-30,121.63179282137013,21
2022-12-01,129.3929894827735,8
2022-12-02,147.75412913412723,34
2022-12-03,140.78679639869947,5
2022-12-04,140.23181993773122,0
2022-12-05,152.1206889350714,0
2022-12-06,149.8566650614444,5
2022-12-07,144.86793517483733,9
2022-12-08,145.81095978814488,5
2022-12-09,137.3174500532343,6
2022-12-10,147.60007710455494,9
2022-12-11,142.90596377010766,2
2022-12-12,127.05984170215879,8
2022-12-13,139.51841214986243,2
2022-12-14,119.77486839529813,8
2022-12-15,131.45219086077566,1
2022-12-16,127.83691961099152,9
2022-12-17,115.20315505676355,29
2022-12-18,108.02552958498354,5
2022-12-19,107.38204852334297,4
2022-12-20,100.19466351419608,6
2022-12-21,106.04566415409793,1
2022-12-22,94.63007847929194,4
2022-12-23,104.8351013889447,2
2022-12-24,105.46705188183047,1
2022-12-25,156.8420392974422,5
2022-12-26,145.935200038548,10
2022-12-27,115.43277841980566,2
2022-12-28,104.74652407087497,3
2022-12-29,117.36293038517216,9
2022-12-30,116.99938208730373,9
2022-12-31,134.98212804389684,9
2023-01-01,197.76161178438144,0
2023-01-02,144.61462775066764,0
2023-01-03,128.71938621892943,9
2023-01-04,144.3960926392199,1
2023-01-05,140.54092072871268,6
2023-01-06,234.22816602260434,3
2023-01-07,137.94887374557143,9
2023-01-08,147.27730533790412,9
2023-01-09,139.16076457205338,7
2023-01-10,152.87502341361497,6
2023-01-11,142.7028767293323,0
2023-01-12,141.63155466147782,2
2023-01-13,130.12992809638885,5
2023-01-14,127.96538101961735,9
2023-01-15,117.6957836406537,9
2023-01-16,124.1075918562174,3
2023-01-17,116.84016163828291,43
2023-01-18,92.41859293521573,5
2023-01-19,106.26918965872892,5
2023-01-20,115.3541926123285,3
2023-01-21,107.17432703859946,0
2023-01-22,101.82076983268364,2
2023-01-23,94.27643527807858,33
2023-01-24,106.36704522806956,9
2023-01-25,107.00912927845506,3
2023-01-26,112.11391391957923,3
2023-01-27,121.49722261748116,9
2023-01-28,130.2467646128573,4
2023-01-29,126.46761270857571,10
2023-01-30,121.54144794019228,8
2023-01-31,142.30147143707137,2
2023-02-01,132.823742869896,6
2023-02-02,140.95199583491248,10
2023-02-03,153.83859496051383,7
2023-02-04,156.04736110292808,10
2023-02-05,153.70772937002286,50
2023-02-06,146.07974520856254,6
2023-02-07,159.9882928509665,6
2023-02-08,140.15098742895802,2
2023-02-09,145.93847139293206,7
2023-02-10,126.70701949850012,9
2023-02-11,141.69354505775647,7
2023-02-12,141.66642770598247,3
2023-02-13,116.67052325861064,7
2023-02-14,111.88397702759336,43
2023-02-15,119.26125154468609,3
2023-02-16,119.42447799431116,6
2023-02-17,113.46797174809417,4
2023-02-18,105.11611447307436,3
2023-02-19,102.56222838790491,2
2023-02-20,97.44090139368897,9
2023-02-21,110.10572011935295,20
2023-02-22,112.46276130560395,4
2023-02-23,112.6693024805435,4
2023-02-24,98.99997518292193,4
2023-02-25,115.26509439790608,5
2023-02-26,107.75473987416791,4
2023-02-27,112.06189725863497,9
2023-02-28,123.01347154937392,10
2023-03-01,136.98450213798134,1
2023-03-02,133.78664905496112,8
2023-03-03,126.351179321316,0
2023-03-04,134.43732848142892,6
2023-03-05,138.00019665389928,5
2023-03-06,142.11017934304425,9
2023-03-07,153.33153216381075,1
2023-03-08,139.80154578395494,36
2023-03-09,152.37111006032546,8
2023-03-10,150.87486696001665,20
2023-03-11,143.46504374554857,6
2023-03-12,124.89862510846542,0
2023-03-13,133.94603234783324,5
2023-03-14,121.761561949252,9
2023-03-15,121.16013609462111,1
2023-03-16,121.05929399588362,8
2023-03-17,119.68071811049352,5
2023-03-18,111.32644151686543,6
2023-03-19,110.70990854194773,1
2023-03-20,103.81533923797723,10
2023-03-21,111.14901034447736,6
2023-03-22,93.19569845132828,10
2023-03-23,90.26100531631448,3
2023-03-24,100.4649613679516,1
2023-03-25,105.15135830772898,2
2023-03-26,113.21087621512389,10
2023-03-27,109.79814156745766,2
2023-03-28,116.94318936251648,6
2023-03-29,117.03031746257153,46
2023-03-30,136.06541234062223,4
2023-03-31,124.18129063028513,3
2023-04-01,126.45325723942776,1
2023-04-02,140.43719347679357,9
2023-04-03,140.4502626223419,10
2023-04-04,140.4675040460868,4
2023-04-05,147.4078197646693,7
2023-04-06,152.10092993356338,25
2023-04-07,148.03615998168974,4
2023-04-08,164.76187036603287,1
2023-04-09,219.67855183889108,1
2023-04-10,224.64643710601015,1
2023-04-11,140.18569963366326,1
2023-04-12,129.75153350882192,4
2023-04-13,141.8447289818005,41
2023-04-14,141.6109086133097,2
2023-04-15,124.44590048838545,3
2023-04-16,110.06623847082493,48
2023-04-17,118.05132906058766,0
2023-04-18,107.41915624561206,8
2023-04-19,99.50782343252462,6
2023-04-20,123.5534288618994,3
2023-04-21,108.58247866280068,1
2023-04-22,101.14381094814274,4
2023-04-23,105.46390642303967,7
2023-04-24,92.065214925061,10
2023-04-25,106.1152750317565,7
2023-04-26,103.66134193350034,7
2023-04-27,105.44327194356816,9
2023-04-28,125.59018453316244,9
2023-04-29,115.0998560379154,6
2023-04-30,137.26213530516753,2
2023-05-01,209.3080938047059,9
2023-05-02,135.65588197340057,1
2023-05-03,205.87491221474505,9
2023-05-04,144.1230562404541,10
2023-05-05,152.8980333817645,42
2023-05-06,146.06043117281797,3
2023-05-07,153.90497426291392,4
2023-05-08,139.31755365391325,0
2023-05-09,144.1582260881526,0
2023-05-10,140.13314795016683,0
2023-05-11,147.49242220164808,10
2023-05-12,124.48546757778013,0
2023-05-13,129.8242692630294,0
2023-05-14,123.29469913144824,9
2023-05-15,111.22305380969202,5
2023-05-16,106.66241079910809,8
2023-05-17,107.26408184871536,6
2023-05-18,116.41857823849496,0
2023-05-19,92.14053689648297,17
2023-05-20,105.49906944688394,9
2023-05-21,100.44734811265513,0
2023-05-22,99.72357020555155,8
2023-05-23,99.29682160395292,9
2023-05-24,103.34784657963384,0
2023-05-25,105.86991792424193,9
2023-05-26,104.37744421696193,4
2023-05-27,108.17527862028652,2
2023-05-28,182.67281527890654,2
2023-05-29,131.60808057886086,3
2023-05-30,124.30030249501384,9
2023-05-31,134.55384704477407,6
2023-06-01,133.5468375497173,8
2023-06-02,144.38801680526396,1
2023-06-03,142.90515218034946,2
2023-06-04,154.3245505143748,10
2023-06-05,144.63451283869864,3
2023-06-06,162.18131278338885,1
2023-06-07,143.48838269403814,10
2023-06-08,227.34551774584654,4
2023-06-09,149.0624179051128,3
2023-06-10,136.3251580610438,8
2023-06-11,138.13121711591256,10
2023-06-12,131.43559634252907,7
2023-06-13,120.61498184131922,31
2023-06-14,111.3945789231273,6
2023-06-15,115.24946228978041,10
2023-06-16,109.1826352960636,6
2023-06-17,109.52967454789196,10
2023-06-18,105.84812126953575,3
2023-06-19,98.92232984328665,4
2023-06-20,112.20738568670286,8
2023-06-21,105.08881124384055,4
2023-06-22,120.27094266178915,8
2023-06-23,102.37483731243312,4
2023-06-24,112.81951277613898,5
2023-06-25,125.13837332157897,3
2023-06-26,109.92125604490293,4
2023-06-27,116.90132114490544,1
2023-06-28,122.20942645632378,8
2023-06-29,144.3978677265857,3
2023-06-30,141.62987577416243,7
2023-07-01,147.39638312960872,3
2023-07-02,141.99796907381042,5
2023-07-03,142.7762505693023,1
2023-07-04,147.41968725880818,7
2023-07-05,150.40217314513066,1
2023-07-06,151.11861535409125,10
2023-07-07,137.26472680161626,8
2023-07-08,151.79322943968796,39
2023-07-09,135.53389979368077,23
2023-07-10,137.2697126631724,0
2023-07-11,120.04188585944651,5
2023-07-12,142.10004084868896,46
2023-07-13,126.17492325717897,10
2023-07-14,122.07613412818341,24
2023-07-15,119.02612465875715,0
2023-07-16,107.4069478349596,9
2023-07-17,108.78037259865806,3
2023-07-18,99.94342051608079,5
2023-07-19,107.32089909224625,8
2023-07-20,104.62731220011119,7
2023-07-21,95.81123765799369,1
2023-07-22,109.38263023692072,9
2023-07-23,96.54146707955657,13
2023-07-24,94.71410019148034,7
2023-07-25,118.94589222992431,47
2023-07-26,114.90667803499393,9
2023-07-27,125.80741158885617,10
2023-07-28,120.3561024603466,2
2023-07-29,132.97233925349437,0
2023-07-30,124.99225235842312,35
2023-07-31,132.83061378218082,0
2023-08-01,153.78110774265016,7
2023-08-02,138.61090320860967,3
2023-08-03,148.06139802842958,44
2023-08-04,143.25163193266658,7
2023-08-05,140.3583315247424,3
2023-08-06,165.4701522407647,8
2023-08-07,148.25811347571997,8
2023-08-08,138.32274955143382,8
2023-08-09,148.17594982540209,5
2023-08-10,147.03152296579594,36
2023-08-11,118.78884217860723,1
2023-08-12,120.8778734564225,9
2023-08-13,130.56733100208257,2
2023-08-14,115.11833349934972,0
2023-08-15,162.60334512190596,4
2023-08-16,112.0912460920304,45
2023-08-17,98.81409718763832,2
2023-08-18,99.98212275516504,6
2023-08-19,87.29883439463902,3
2023-08-20,110.57864519970846,8
2023-08-21,93.46265403567828,0
2023-08-22,102.25349265967242,9
2023-08-23,117.74561270797652,10
2023-08-24,116.47946701621436,4
2023-08-25,107.32672650696081,9
2023-08-26,123.90569776993215,8
2023-08-27,122.15876842370604,5
2023-08-28,136.06227269453512,1
2023-08-29,128.31806390022183,8
2023-08-30,137.50375404106381,1
2023-08-31,147.6738237922286,2
2023-09-01,137.96779483094815,3
2023-09-02,157.28482410830222,5
2023-09-03,162.79483640909342,4
2023-09-04,155.5366835366096,0
2023-09-05,141.89164570969592,1
2023-09-06,139.59812645678477,6
2023-09-07,137.2107957627072,1
2023-09-08,141.4404223525116,6
2023-09-09,123.36613951844741,1
2023-09-10,133.35545179331598,7
2023-09-11,122.60196854527078,2
2023-09-12,121.44549970264092,2
2023-09-13,114.2073727296626,8
2023-09-14,117.10076815073772,5
2023-09-15,104.06033669630727,4
2023-09-16,90.21386121634643,10
2023-09-17,104.90381028570901,8
2023-09-18,101.23968733959794,9
2023-09-19,107.61885459786383,10
2023-09-20,106.27813865721822,10
2023-09-21,108.78346312986069,3
2023-09-22,99.2590120129107,10
2023-09-23,111.71193997121041,2
2023-09-24,99.13364474784636,0
2023-09-25,121.21812373888464,4
2023-09-26,141.99672237659868,37
2023-09-27,132.18361024722947,4
2023-09-28,130.9349309533996,0
2023-09-29,136.51496562768924,4
2023-09-30,156.26002866334935,7
2023-10-01,157.87903573576037,0
2023-10-02,143.22276016584055,8
2023-10-03,151.2540318994911,0
2023-10-04,151.65927242279722,10
